Time(s),Degrees of Rotation
79.0,90.7525634765625
79.1,90.703125
79.2,90.72784423828125
79.3,90.74432373046875
79.4,90.50537109375
79.5,90.5218505859375
79.6,90.472412109375
79.7,90.538330078125
79.8,90.48065185546875
79.9,90.538330078125
80.0,90.50537109375
80.1,90.5712890625
80.2,90.82672119140625
80.3,90.77728271484375
80.4,90.76080322265625
80.5,90.802001953125
80.6,90.76080322265625
80.7,90.76904296875
80.8,90.604248046875
80.9,90.72784423828125
81.0,90.7196044921875
81.1,71.44683837890625
81.2,0.296630859375
81.3,0.0
81.4,-0.0164794921875
81.5,-0.00823974609375
81.6,0.0
81.7,-0.00823974609375
81.8,-0.00823974609375
81.9,-0.00823974609375
82.0,-0.00823974609375
82.1,-0.00823974609375
82.2,-0.00823974609375
82.3,-0.00823974609375
82.4,0.0
82.5,-0.00823974609375
82.6,-0.00823974609375
82.7,-0.00823974609375
82.8,-0.00823974609375
82.9,-0.00823974609375
83.0,-0.00823974609375
83.1,-0.00823974609375
83.2,-0.00823974609375
83.3,-0.00823974609375
83.4,0.0
83.5,0.0
83.6,0.0
83.7,8.29742431640625
83.8,76.8438720703125
83.9,90.92559814453125
84.0,90.90911865234375
84.1,90.95855712890625
84.2,91.065673828125
84.3,91.07391357421875
84.4,91.04095458984375
84.5,91.0491943359375
84.6,90.9503173828125
84.7,91.0491943359375
84.8,91.05743408203125
84.9,91.03271484375
85.0,91.2799072265625
85.1,90.999755859375
85.2,90.82672119140625
85.3,90.77728271484375
85.4,90.8184814453125
85.5,90.7525634765625
85.6,90.7855224609375
85.7,90.74432373046875
85.8,90.97503662109375
85.9,91.05743408203125
86.0,79.69482421875
86.1,7.42401123046875
86.2,-0.00823974609375
86.3,-0.00823974609375
86.4,-0.00823974609375
86.5,-0.00823974609375
86.6,-0.00823974609375
86.7,-0.00823974609375
86.8,-0.00823974609375
86.9,-0.00823974609375
87.0,0.0
87.1,-0.0164794921875
87.2,0.0
87.3,-0.00823974609375
87.4,-0.00823974609375
87.5,0.0
87.6,0.0
87.7,-0.00823974609375
87.8,-0.00823974609375
87.9,-0.00823974609375
88.0,0.0
88.1,0.0
88.2,-0.00823974609375
88.3,-0.00823974609375
88.4,-0.00823974609375
88.5,-0.00823974609375
88.6,-0.00823974609375
88.7,3.02398681640625
88.8,73.44085693359375
88.9,90.82672119140625
89.0,90.867919921875
89.1,90.7855224609375
89.2,90.94207763671875
89.3,91.1151123046875
89.4,91.13983154296875
89.5,91.1480712890625
89.6,91.0986328125
89.7,91.131591796875
89.8,91.1151123046875
89.9,91.13983154296875
90.0,91.09039306640625
90.1,91.0821533203125
90.2,90.89263916015625
90.3,91.15631103515625
90.4,91.03271484375
90.5,91.13983154296875
90.6,90.8184814453125
90.7,90.7525634765625
90.8,90.8349609375
90.9,89.219970703125
91.0,26.2353515625
91.1,-0.00823974609375
91.2,-0.00823974609375
91.3,-0.00823974609375
91.4,-0.0164794921875
91.5,-0.00823974609375
91.6,0.0
91.7,-0.00823974609375
91.8,-0.00823974609375
91.9,-0.00823974609375
92.0,-0.00823974609375
92.1,-0.00823974609375
92.2,-0.00823974609375
92.3,-0.00823974609375
92.4,-0.00823974609375
92.5,-0.00823974609375
92.6,-0.00823974609375
92.7,-0.00823974609375
92.8,-0.00823974609375
92.9,-0.00823974609375
93.0,-0.00823974609375
93.1,-0.0164794921875
93.2,-0.00823974609375
93.3,0.0
93.4,-0.0164794921875
93.5,-0.00823974609375
93.6,-0.00823974609375
93.7,-0.00823974609375
93.8,13.0517578125
93.9,79.53826904296875
94.0,91.10687255859375
94.1,91.16455078125
94.2,90.92559814453125
94.3,90.933837890625
94.4,90.867919921875
94.5,90.867919921875
94.6,90.8349609375
94.7,91.09039306640625
94.8,91.0821533203125
94.9,91.1480712890625
95.0,91.1151123046875
95.1,91.18927001953125
95.2,91.13983154296875
95.3,91.1810302734375
95.4,90.736083984375
95.5,90.90911865234375
95.6,90.933837890625
95.7,90.87615966796875
95.8,90.82672119140625
95.9,91.17279052734375
96.0,91.18927001953125
96.1,90.8843994140625
96.2,90.90911865234375
96.3,68.983154296875
96.4,0.032958984375
96.5,-0.00823974609375
96.6,-0.00823974609375
96.7,0.0
96.8,-0.00823974609375
96.9,-0.00823974609375
97.0,-0.00823974609375
97.1,-0.00823974609375
97.2,-0.00823974609375
97.3,-0.00823974609375
97.4,-0.00823974609375
97.5,-0.00823974609375
97.6,-0.00823974609375
97.7,-0.00823974609375
97.8,-0.00823974609375
97.9,-0.00823974609375
98.0,-0.00823974609375
98.1,0.0
98.2,-0.00823974609375
98.3,0.0
98.4,0.0
98.5,-0.00823974609375
98.6,-0.00823974609375
98.7,-0.0164794921875
98.8,0.05767822265625
98.9,-0.00823974609375
99.0,0.0
99.1,43.62945556640625
99.2,90.16754150390625
99.3,90.56304931640625
99.4,90.5548095703125
99.5,90.53009033203125
99.6,90.59600830078125
99.7,90.41473388671875
99.8,90.5712890625
99.9,90.67840576171875
100.0,90.74432373046875
100.1,90.94207763671875
100.2,90.90087890625
100.3,90.87615966796875
100.4,90.95855712890625
100.5,90.867919921875
100.6,90.77728271484375
100.7,90.8843994140625
100.8,90.867919921875
100.9,90.274658203125
101.0,90.5548095703125
101.1,62.2265625
101.2,0.00823974609375
101.3,-0.00823974609375
101.4,-0.00823974609375
101.5,-0.00823974609375
101.6,-0.00823974609375
101.7,-0.0164794921875
101.8,-0.00823974609375
101.9,-0.00823974609375
102.0,-0.00823974609375
102.1,-0.00823974609375
102.2,-0.00823974609375
102.3,-0.00823974609375
102.4,-0.00823974609375
102.5,-0.00823974609375
102.6,-0.00823974609375
102.7,-0.00823974609375
102.8,-0.00823974609375
102.9,-0.00823974609375
103.0,-0.00823974609375
103.1,-0.0164794921875
103.2,-0.00823974609375
103.3,0.0
103.4,-0.00823974609375
103.5,-0.00823974609375
103.6,-0.00823974609375
103.7,-0.0164794921875
103.8,-0.0164794921875
103.9,-0.00823974609375
104.0,34.4915771484375
104.1,89.54132080078125
104.2,90.9173583984375
104.3,90.87615966796875
104.4,90.94207763671875
104.5,90.9173583984375
104.6,90.9173583984375
104.7,90.703125
104.8,90.85968017578125
104.9,90.94207763671875
105.0,90.90911865234375
105.1,90.6866455078125
105.2,90.6207275390625
105.3,90.63720703125
105.4,90.604248046875
105.5,90.37353515625
105.6,90.31585693359375
105.7,90.49713134765625
105.8,90.2911376953125
105.9,90.41473388671875
106.0,90.7196044921875
106.1,90.76904296875
106.2,90.3900146484375
106.3,80.77423095703125
106.4,9.656982421875
106.5,-0.00823974609375
106.6,-0.00823974609375
106.7,0.0
106.8,-0.00823974609375
106.9,-0.00823974609375
107.0,-0.00823974609375
107.1,-0.00823974609375
107.2,-0.00823974609375
107.3,-0.00823974609375
107.4,-0.00823974609375
107.5,-0.00823974609375
107.6,-0.00823974609375
107.7,-0.00823974609375
107.8,-0.00823974609375
107.9,-0.00823974609375
108.0,-0.00823974609375
108.1,-0.00823974609375
108.2,-0.00823974609375
108.3,-0.00823974609375
108.4,-0.00823974609375
108.5,-0.00823974609375
108.6,-0.00823974609375
108.7,-0.0164794921875
108.8,-0.00823974609375
108.9,-0.00823974609375
109.0,0.0
109.1,23.70574951171875
109.2,84.2266845703125
109.3,90.90911865234375
109.4,90.8349609375
109.5,90.92559814453125
109.6,90.90087890625
109.7,90.90087890625
109.8,90.85968017578125
109.9,90.9503173828125
110.0,90.89263916015625
110.1,90.87615966796875
110.2,90.8843994140625
110.3,90.67840576171875
110.4,90.8843994140625
110.5,90.57952880859375
110.6,90.63720703125
110.7,90.5712890625
110.8,90.6207275390625
110.9,90.59600830078125
111.0,90.867919921875
111.1,90.81024169921875
111.2,90.90911865234375
111.3,90.87615966796875
111.4,67.9119873046875
111.5,0.00823974609375
111.6,-0.00823974609375
111.7,-0.00823974609375
111.8,-0.00823974609375
111.9,-0.00823974609375
112.0,-0.00823974609375
112.1,-0.00823974609375
112.2,-0.00823974609375
112.3,-0.00823974609375
112.4,-0.00823974609375
112.5,-0.00823974609375
112.6,-0.00823974609375
112.7,-0.00823974609375
112.8,-0.00823974609375
112.9,0.0
113.0,-0.00823974609375
113.1,-0.00823974609375
113.2,-0.00823974609375
113.3,-0.00823974609375
113.4,0.0
113.5,0.0
113.6,-0.00823974609375
113.7,-0.00823974609375
113.8,-0.00823974609375
113.9,0.0
114.0,-0.00823974609375
114.1,-0.00823974609375
114.2,-0.00823974609375
114.3,-0.0164794921875
114.4,-0.00823974609375
114.5,14.23004150390625
114.6,79.01092529296875
114.7,90.06866455078125
114.8,90.33233642578125
114.9,90.31585693359375
115.0,90.4559326171875
115.1,90.38177490234375
115.2,90.3570556640625
115.3,90.41473388671875
115.4,90.1593017578125
115.5,90.05218505859375
115.6,90.16754150390625
115.7,90.1922607421875
115.8,90.13458251953125
115.9,90.11810302734375
116.0,90.16754150390625
116.1,90.208740234375
116.2,90.20050048828125
116.3,90.2252197265625
116.4,90.36529541015625
116.5,90.50537109375
116.6,90.4559326171875
116.7,90.4888916015625
116.8,90.439453125
116.9,90.5548095703125
117.0,90.41473388671875
117.1,90.538330078125
117.2,72.410888671875
117.3,0.2142333984375
117.4,-0.0164794921875
117.5,-0.0164794921875
117.6,-0.00823974609375
117.7,-0.00823974609375
117.8,0.0
117.9,-0.00823974609375
