Time(s),Volts
11.16,-0.000375
11.17,-0.000875
11.17,-0.000875
11.18,-0.0005
11.18,-0.000625
11.18,-0.000625
11.19,-0.0005
11.19,-0.0005
11.20,-0.000625
11.20,-0.0005
11.20,-0.0005
11.21,-0.0005
11.21,-0.000625
11.22,-0.000625
11.22,-0.000375
11.22,-0.000375
11.23,-0.000625
11.23,-0.000375
11.24,-0.000375
11.24,-0.00075
11.24,-0.000375
11.25,-0.000375
11.25,-0.0005
11.26,-0.000375
11.26,-0.000375
11.26,-0.000625
11.27,-0.000625
11.27,-0.0005
11.28,-0.000625
11.28,-0.000625
11.28,-0.0005
11.29,-0.000625
11.29,-0.000625
11.30,-0.0005
11.30,-0.0005
11.30,-0.000625
11.31,-0.0005
11.31,-0.0005
11.32,-0.000625
11.32,-0.000625
11.32,-0.000625
11.33,-0.0005
11.33,-0.000625
11.34,-0.000625
11.34,-0.000625
11.34,-0.000625
11.35,-0.0011250000000000001
11.35,-0.0011250000000000001
11.36,-0.000875
11.36,-0.001
11.36,-0.001
11.37,-0.001375
11.37,-0.001
11.38,-0.001
11.38,-0.002125
11.38,-0.00075
11.39,-0.00075
11.39,-0.000875
11.40,-0.000875
11.40,-0.001375
11.40,-0.003
11.41,-0.0053750000000000004
11.41,-0.0053750000000000004
11.42,-0.006875
11.42,-0.007
11.42,-0.007
11.43,-0.00725
11.43,-0.00775
11.44,-0.00775
11.44,-0.008125
11.44,-0.008125
11.45,-0.0073750000000000005
11.45,-0.0073750000000000005
11.46,-0.007
11.46,-0.00825
11.46,-0.00825
11.47,-0.008875000000000001
11.47,-0.008875000000000001
11.48,-0.009000000000000001
11.48,-0.00925
11.48,-0.00925
11.49,-0.00875
11.49,-0.00875
11.50,-0.008625
11.50,-0.008125
11.50,-0.008125
11.51,-0.006
11.51,-0.006
11.52,-0.003875
11.52,-0.006
11.52,-0.006
11.53,-0.006125
11.53,-0.006125
11.54,-0.00625
11.54,-0.006
11.54,-0.006
11.55,-0.006125
11.55,-0.006125
11.56,-0.006125
11.56,-0.005125
11.56,-0.005125
11.57,-0.004625
11.57,-0.004625
11.58,-0.005
11.58,-0.005
11.58,-0.0055
11.59,-0.0055
11.59,-0.0055
11.60,-0.0053750000000000004
11.60,-0.0053750000000000004
11.60,-0.00525
11.61,-0.005125
11.61,-0.005125
11.62,-0.005125
11.62,-0.005125
11.62,-0.004875
11.63,-0.004875
11.63,-0.004875
11.64,-0.004375
11.64,-0.004375
11.64,-0.003625
11.65,-0.003875
11.65,-0.003875
11.66,-0.003875
11.66,-0.004
11.66,-0.004
11.67,-0.004
11.67,-0.004
11.68,-0.004
11.68,-0.000875
11.68,-0.000875
11.69,-0.00075
11.69,-0.00075
11.70,-0.000625
11.70,-0.000625
11.70,-0.000625
11.71,-0.0005
11.71,-0.0005
11.72,-0.0005
11.72,-0.0005
11.72,-0.0005
11.73,-0.000625
11.73,-0.000625
11.74,-0.000625
11.74,-0.000625
11.74,-0.000625
11.75,-0.0005
11.75,-0.0005
11.76,-0.0005
11.76,-0.000375
11.76,-0.000375
11.77,-0.0005
11.77,-0.0005
11.78,-0.000375
11.78,-0.000375
11.78,-0.000375
11.79,-0.0005
11.79,-0.0005
11.80,-0.0005
11.80,-0.0005
11.80,-0.0005
11.81,-0.0005
11.81,-0.0005
11.82,-0.0005
11.82,-0.0005
11.82,-0.0005
11.83,-0.0005
11.83,-0.000375
11.84,-0.000375
11.84,-0.000375
11.84,-0.000375
11.85,-0.0005
11.85,-0.0005
11.86,-0.0005
11.86,-0.000375
11.86,-0.000375
11.87,-0.0005
11.87,-0.0005
11.88,-0.0005
11.88,-0.000375
11.88,-0.000375
11.89,-0.0005
11.89,-0.0005
11.90,-0.0005
11.90,-0.0005
11.90,-0.0005
11.91,-0.00075
11.91,-0.000375
11.92,-0.000375
11.92,-0.000625
11.92,-0.000375
11.93,-0.000375
11.93,-0.0005
11.94,-0.0005
11.94,-0.0005
11.94,-0.000375
11.95,-0.000375
11.95,-0.0005
11.96,-0.0005
11.96,-0.00025
11.96,-0.00025
11.97,-0.0005
11.97,0.0
11.98,0.0
11.98,-0.00025
11.98,-0.00025
11.99,0.002375
11.99,0.0
12.00,0.0
12.00,0.0005
12.00,0.0005
12.01,0.001375
12.01,-0.000375
12.02,-0.000375
12.02,-0.00025
12.02,-0.00025
12.03,-0.000375
12.03,-0.00025
12.04,-0.00025
12.04,-0.000125
12.04,-0.000125
12.05,0.0005
12.05,0.0005
12.06,0.000875
12.06,0.0016250000000000001
12.06,0.0016250000000000001
12.07,0.0015
12.07,0.0015
12.08,0.002125
12.08,0.0022500000000000003
12.08,0.0022500000000000003
12.09,0.00275
12.09,0.00275
12.10,0.0032500000000000003
12.10,0.004
12.10,0.004
12.11,0.004875
12.11,0.004875
12.12,0.005125
12.12,0.006
12.12,0.006
12.13,0.00625
12.13,0.00625
12.14,0.007125
12.14,0.007125
12.14,0.007
12.15,0.007
12.15,0.007
12.16,0.007125
12.16,0.007125
12.16,0.007125
12.17,0.006875
12.17,0.006875
12.18,0.006875
12.18,0.006875
12.18,0.008875000000000001
12.19,0.008125
12.19,0.008125
12.20,0.008125
12.20,0.008125
12.20,0.0085
12.21,0.009125
12.21,0.009125
12.22,0.009125
12.22,0.009125
12.22,0.0095
12.23,0.0095
12.23,0.01
12.24,0.00975
12.24,0.00975
12.24,0.00925
12.25,0.00925
12.25,0.00875
12.26,0.00875
12.26,0.00875
12.26,0.00925
12.27,0.00925
12.27,0.007875
12.28,-0.0005
12.28,-0.0005
12.28,-0.00025
12.29,-0.00025
12.29,-0.000625
12.30,-0.000375
12.30,-0.000375
12.30,-0.000625
12.31,-0.000625
12.31,-0.000375
12.32,-0.0005
12.32,-0.0005
12.32,-0.000375
12.33,-0.000375
12.33,-0.0005
12.34,-0.000625
12.34,-0.000625
12.34,-0.00025
12.35,-0.00025
12.35,-0.000625
12.36,-0.000375
12.36,-0.000375
12.36,-0.000625
12.37,-0.000625
12.37,-0.000375
12.38,-0.0005
12.38,-0.0005
12.38,-0.00025
12.39,-0.00025
12.39,-0.0005
12.40,-0.000625
12.40,-0.000625
12.40,-0.000625
12.41,-0.0005
12.41,-0.0005
12.42,-0.000375
12.42,-0.000375
12.42,-0.000625
12.43,-0.000375
12.43,-0.000375
12.44,-0.00075
12.44,-0.00075
12.44,-0.000375
12.45,-0.000625
12.45,-0.000625
12.46,-0.0005
12.46,-0.0005
12.46,-0.000625
12.47,-0.0005
12.47,-0.0005
12.48,-0.0005
12.48,-0.0005
12.48,-0.000375
12.49,-0.000125
12.49,-0.000125
12.50,-0.00075
12.50,-0.00075
12.50,-0.000375
12.51,-0.000625
12.51,-0.000625
12.52,-0.0005
12.52,-0.0005
12.52,-0.0005
12.53,-0.0005
12.53,-0.00025
12.54,-0.0005
12.54,-0.0005
12.54,-0.0005
12.55,-0.0005
12.55,-0.0005
12.56,-0.0005
12.56,-0.0005
12.56,-0.0005
12.57,-0.0005
12.57,-0.0005
12.58,-0.000625
12.58,-0.000625
12.58,-0.0005
12.59,-0.0005
12.59,-0.000375
12.60,-0.000625
12.60,-0.000625
12.60,-0.000625
12.61,-0.000625
12.61,-0.0005
12.62,-0.0005
12.62,-0.0005
12.62,-0.00075
12.63,-0.00075
12.63,-0.0005
12.64,-0.0005
12.64,-0.0005
12.64,-0.000625
12.65,-0.000625
12.65,-0.000625
12.66,-0.000625
12.66,-0.000625
12.66,-0.000875
12.67,-0.000875
12.67,-0.001
12.68,-0.001
12.68,-0.000875
12.68,-0.000875
12.69,-0.0015
12.69,-0.000875
12.70,-0.000875
12.70,-0.002
12.70,-0.002
12.71,-0.001
12.71,-0.000875
12.72,-0.000875
12.72,-0.0011250000000000001
12.72,-0.0011250000000000001
12.73,-0.0022500000000000003
12.73,-0.004875
12.74,-0.004875
12.74,-0.006625
12.74,-0.006625
12.75,-0.007
12.75,-0.00675
12.76,-0.00675
12.76,-0.0073750000000000005
12.76,-0.0073750000000000005
12.77,-0.00825
12.77,-0.00825
12.78,-0.007875
12.78,-0.00675
12.78,-0.00675
12.79,-0.007875
12.79,-0.007875
12.80,-0.008875000000000001
12.80,-0.009125
12.80,-0.009125
12.81,-0.00925
12.81,-0.00925
12.82,-0.008875000000000001
12.82,-0.008625
12.82,-0.008625
12.83,-0.00825
12.83,-0.00825
12.84,-0.00675
12.84,-0.003625
12.84,-0.003625
12.85,-0.006125
12.85,-0.006125
12.86,-0.006125
12.86,-0.0063750000000000005
12.86,-0.0063750000000000005
12.87,-0.006
12.87,-0.006
12.88,-0.00625
12.88,-0.00625
12.88,-0.006125
12.89,-0.005625
12.89,-0.005625
12.90,-0.004625
12.90,-0.004625
12.90,-0.005
12.91,-0.0055
12.91,-0.0055
12.92,-0.0055
12.92,-0.0055
12.92,-0.0053750000000000004
12.93,-0.00525
12.93,-0.00525
12.94,-0.00525
12.94,-0.00525
12.94,-0.005125
12.95,-0.005
12.95,-0.005
12.96,-0.004875
12.96,-0.004875
12.96,-0.004625
12.97,-0.00375
12.97,-0.00375
12.98,-0.003875
12.98,-0.003875
12.98,-0.004
12.99,-0.004
12.99,-0.004
13.00,0.321
13.00,0.321
13.00,0.5866250000000001
13.01,0.5866250000000001
13.01,0.038125
13.02,-0.00075
13.02,-0.00075
13.02,-0.00075
13.03,-0.00075
13.03,-0.000625
13.04,-0.000625
13.04,-0.000625
13.04,-0.000375
13.05,-0.000375
13.05,-0.0005
13.06,-0.0005
13.06,-0.0005
13.06,-0.000625
13.07,-0.000625
13.07,-0.0005
13.08,-0.0005
13.08,-0.000625
13.08,-0.0005
13.09,-0.0005
13.09,-0.0005
13.10,-0.0005
13.10,-0.0005
13.10,-0.0005
13.11,-0.0005
13.11,-0.000625
13.12,-0.000625
13.12,-0.0005
13.12,-0.0005
13.13,-0.0005
13.13,-0.0005
13.14,-0.0005
13.14,-0.0005
13.14,-0.000625
13.15,-0.000625
13.15,-0.0005
13.16,-0.0005
13.16,-0.0005
13.16,-0.0005
13.17,-0.0005
13.17,-0.0005
13.18,-0.0005
13.18,-0.000625
13.18,-0.000625
13.19,-0.0005
13.19,-0.00075
13.20,-0.00075
13.20,-0.000625
13.20,-0.000625
13.21,-0.0005
13.21,-0.000625
13.22,-0.000625
13.22,-0.00075
13.22,-0.00075
13.23,-0.0005
13.23,-0.000625
13.24,-0.000625
13.24,-0.000625
13.24,-0.000625
13.25,-0.0005
13.25,-0.0005
13.26,-0.0005
13.26,-0.000375
13.26,-0.000375
13.27,-0.000375
13.27,-0.000375
13.28,-0.000375
13.28,-0.0005
13.28,-0.0005
13.29,-0.00025
13.29,-0.00025
13.30,-0.000375
13.30,0.0
13.30,0.0
13.31,0.001
13.31,0.001
13.32,0.1995
13.32,0.146875
13.32,0.146875
13.33,0.15637500000000001
13.33,0.15637500000000001
13.34,-0.000125
13.34,-0.0005
13.34,-0.0005
13.35,-0.000125
13.35,-0.000125
13.36,-0.000375
13.36,-0.000375
13.36,-0.000125
13.37,0.00025
13.37,0.00025
13.38,0.001
13.38,0.001
13.38,0.00125
13.39,0.00175
13.39,0.00175
13.40,0.002
13.40,0.002
13.40,0.0022500000000000003
13.41,0.00275
13.41,0.00275
13.42,0.003
13.42,0.003
13.42,0.004125
13.43,0.00475
13.43,0.00475
13.44,0.0055
13.44,0.0055
13.44,0.006
13.45,0.006
13.45,0.00725
13.46,0.017125
13.46,0.017125
13.46,0.00725
13.47,0.00725
13.47,0.007
13.48,0.007125
13.48,0.007125
13.48,0.007125
13.49,0.007125
13.49,0.00675
13.50,0.007125
13.50,0.007125
13.50,0.014375
13.51,0.014375
13.51,0.00825
13.52,0.00825
13.52,0.0075
13.52,0.00875
13.53,0.00875
13.53,0.008875000000000001
13.54,0.008875000000000001
13.54,0.009625
13.54,0.010125
13.55,0.010125
13.55,0.010125
13.56,0.010125
13.56,0.0095
13.56,0.008875000000000001
13.57,0.008875000000000001
13.57,0.00875
13.58,0.00875
13.58,0.008625
13.58,0.0095
13.59,0.0095
13.59,0.007625
13.60,0.007625
13.60,-0.00025
13.60,-0.00025
13.61,-0.0005
13.61,-0.00025
13.62,-0.00025
13.62,-0.0005
13.62,-0.0005
13.63,-0.000375
13.63,-0.0005
13.64,-0.0005
13.64,-0.000625
13.64,-0.000625
13.65,-0.000375
13.65,-0.000625
13.66,-0.000625
13.66,-0.000375
13.66,-0.000375
13.67,-0.00075
13.67,-0.000375
13.68,-0.000375
13.68,-0.000625
13.68,-0.000625
13.69,-0.0005
13.69,-0.0005
13.70,-0.0005
13.70,-0.0005
13.70,-0.0005
13.71,-0.0005
13.71,-0.0005
13.72,-0.000625
13.72,-0.000375
13.72,-0.000375
13.73,-0.000625
13.73,-0.000625
13.74,-0.00025
13.74,-0.000625
13.74,-0.000625
13.75,-0.000375
13.75,-0.000375
13.76,-0.000625
13.76,-0.000375
13.76,-0.000375
13.77,-0.0005
13.77,-0.0005
13.78,-0.0005
13.78,-0.0005
13.78,-0.0005
13.79,-0.0005
13.79,-0.0005
13.80,-0.000375
13.80,-0.000375
13.80,-0.000625
13.81,-0.000375
13.81,-0.000375
13.82,-0.000625
13.82,-0.000625
13.82,-0.000375
13.83,-0.000625
13.83,-0.000625
13.84,-0.000375
13.84,-0.000375
13.84,-0.000625
13.85,-0.0005
13.85,-0.0005
13.86,0.001
13.86,0.001
13.86,-0.0005
13.87,-0.000375
13.87,-0.000375
13.88,-0.0005
13.88,-0.0005
13.88,-0.0005
13.89,-0.0005
13.89,-0.000625
13.90,-0.0005
13.90,-0.0005
13.90,-0.00075
13.91,-0.00075
13.91,-0.00075
13.92,-0.0005
13.92,-0.0005
13.92,-0.0005
13.93,-0.0005
13.93,-0.0005
13.94,-0.0005
13.94,-0.0005
13.94,-0.0005
13.95,-0.0005
13.95,-0.00075
13.96,-0.0011250000000000001
13.96,-0.0011250000000000001
13.96,-0.000875
13.97,-0.000875
13.97,-0.0015
13.98,-0.0015
13.98,-0.000875
13.98,-0.00125
13.99,-0.00125
13.99,-0.001875
14.00,-0.001875
14.00,-0.000875
14.00,-0.001
14.01,-0.001
14.01,-0.00175
14.02,-0.00175
14.02,-0.00375
14.02,-0.00625
14.03,-0.00625
14.03,-0.006875
14.04,-0.006875
14.04,-0.007125
14.04,-0.00725
14.05,-0.00725
14.05,-0.008
14.06,-0.008
14.06,-0.008125
14.06,-0.008125
14.07,-0.006875
14.07,-0.00725
14.08,-0.00725
14.08,-0.00875
14.08,-0.00875
14.09,-0.009000000000000001
14.09,-0.00925
14.10,-0.00925
14.10,-0.009000000000000001
14.10,-0.009000000000000001
14.11,-0.0085
14.11,-0.008375
14.12,-0.008375
14.12,-0.00775
14.12,-0.00775
14.13,-0.0053750000000000004
14.13,-0.006
14.14,-0.006
14.14,-0.006
14.14,-0.006
14.15,-0.00625
14.15,-0.00625
14.16,-0.00625
14.16,-0.00625
14.16,-0.00625
14.17,-0.0063750000000000005
14.17,-0.0063750000000000005
14.18,-0.005875
14.18,-0.00475
14.18,-0.00475
14.19,-0.00475
14.19,-0.00475
14.20,-0.0053750000000000004
14.20,-0.005625
14.20,-0.005625
14.21,-0.005625
14.21,-0.005625
14.22,-0.0053750000000000004
14.22,-0.00525
14.22,-0.00525
14.23,0.009375
14.23,0.009375
14.24,-0.00475
14.24,-0.00475
14.24,-0.005125
14.25,-0.00475
14.25,-0.00475
14.26,-0.004
14.26,-0.004
14.26,-0.003875
14.27,-0.004
14.27,-0.004
14.28,-0.004
14.28,-0.004
14.28,-0.004125
14.29,-0.00425
14.29,-0.00425
14.30,-0.0022500000000000003
14.30,-0.0022500000000000003
14.30,-0.000625
14.31,-0.00075
14.31,-0.00075
14.32,-0.000625
14.32,-0.000625
14.32,-0.000625
14.33,-0.000625
14.33,-0.000375
14.34,-0.0005
14.34,-0.0005
14.34,-0.0005
14.35,-0.0005
14.35,-0.000625
14.36,-0.0005
14.36,-0.0005
14.36,-0.0005
14.37,-0.0005
14.37,-0.0005
14.38,-0.0005
14.38,-0.0005
14.38,-0.0005
14.39,-0.0005
14.39,-0.0005
14.40,-0.000375
14.40,-0.000375
14.40,-0.000625
14.41,-0.0005
14.41,-0.0005
14.42,-0.0005
14.42,-0.0005
14.42,-0.0005
14.43,-0.0005
14.43,-0.0005
14.44,-0.0005
14.44,-0.0005
14.44,-0.000375
14.45,-0.000375
14.45,-0.000375
14.46,-0.0005
14.46,-0.0005
14.46,-0.000375
14.47,-0.0005
14.47,-0.0005
14.48,-0.000375
14.48,-0.000375
14.48,-0.0005
14.49,-0.0005
14.49,-0.0005
14.50,-0.000625
14.50,-0.000625
14.50,-0.0005
14.51,-0.0005
14.51,-0.0005
14.52,-0.000625
14.52,-0.000625
14.52,-0.0005
14.53,-0.0005
14.53,-0.0005
14.54,-0.0005
14.54,-0.0005
14.54,-0.0005
14.55,-0.0005
14.55,-0.0005
14.56,-0.000625
14.56,-0.000625
14.56,-0.000375
14.57,-0.000375
14.57,-0.000625
14.58,-0.000625
14.58,-0.00025
14.58,-0.000375
14.59,-0.000375
14.59,-0.000125
14.60,-0.000125
14.60,-0.000125
14.60,0.00125
14.61,0.00125
14.61,0.0011250000000000001
14.62,0.0011250000000000001
14.62,0.00025
14.62,0.0016250000000000001
14.63,0.0016250000000000001
14.63,-0.0005
14.64,-0.0005
14.64,-0.000375
14.64,-0.000375
14.65,-0.000375
14.65,0.0
14.66,0.0
14.66,-0.00025
14.66,-0.00025
14.67,0.000625
14.67,0.000875
14.68,0.000875
14.68,0.001375
14.68,0.001375
14.69,0.0016250000000000001
14.69,0.002
14.70,0.002
14.70,0.0022500000000000003
14.70,0.0022500000000000003
14.71,0.002625
14.71,0.0032500000000000003
14.72,0.0032500000000000003
14.72,0.004
14.72,0.004
14.73,0.005
14.73,0.0053750000000000004
14.74,0.0053750000000000004
14.74,0.006125
14.74,0.006125
14.75,0.00675
14.75,0.0073750000000000005
14.76,0.0073750000000000005
14.76,0.007
14.76,0.007
14.77,0.007
14.77,0.007
14.78,0.007125
14.78,0.007
14.78,0.007
14.79,0.007
14.79,0.007
14.80,0.00675
14.80,0.0095
14.80,0.0095
14.81,0.008125
14.81,0.008125
14.82,0.008125
14.82,0.008375
14.82,0.008375
14.83,0.009125
14.83,0.009125
14.84,0.009375
14.84,0.1115
14.84,0.1115
14.85,0.01
14.85,0.01
14.86,0.00925
14.86,0.00925
14.86,0.009000000000000001
14.87,0.00875
14.87,0.00875
14.88,0.009000000000000001
14.88,0.009000000000000001
14.88,0.00925
14.89,0.008
14.89,0.008
14.90,-0.0005
14.90,-0.0005
14.90,-0.000375
14.91,-0.0005
14.91,-0.0005
14.92,-0.000375
14.92,-0.000375
14.92,-0.000375
14.93,-0.0005
14.93,-0.0005
14.94,-0.0005
14.94,-0.0005
14.94,-0.0005
14.95,-0.0005
14.95,-0.000375
14.96,-0.000625
14.96,-0.000625
14.96,-0.000375
14.97,-0.000375
14.97,-0.000625
14.98,-0.000375
14.98,-0.000375
14.98,-0.0005
14.99,-0.0005
14.99,-0.000375
15.00,-0.0005
15.00,-0.0005
15.00,-0.0005
15.01,-0.0005
15.01,-0.000625
15.02,-0.000625
15.02,-0.000625
15.02,-0.000375
15.03,-0.000375
15.03,-0.00075
15.04,-0.00075
15.04,0.0
15.04,-0.00075
15.05,-0.00075
15.05,-0.000375
15.06,-0.000375
15.06,-0.000625
15.06,-0.000375
15.07,-0.000375
15.07,-0.000625
15.08,-0.000625
15.08,-0.0005
15.08,-0.000375
15.09,-0.000375
15.09,-0.0005
15.10,-0.0005
15.10,-0.000375
15.10,-0.000375
15.11,-0.00075
15.11,-0.000375
15.12,-0.000375
15.12,-0.00075
15.12,-0.00075
15.13,-0.000375
15.13,-0.0005
15.14,-0.0005
15.14,-0.0005
15.14,-0.0005
15.15,-0.0005
15.15,-0.0005
15.16,-0.0005
15.16,-0.0005
15.16,-0.0005
15.17,-0.0005
15.17,-0.0005
15.18,0.00125
15.18,-0.000625
15.18,-0.000625
15.19,-0.000375
15.19,-0.000375
15.20,-0.0005
15.20,-0.0005
15.20,-0.0005
15.21,-0.000375
15.21,-0.000375
15.22,-0.0005
15.22,-0.000375
15.22,-0.000375
15.23,-0.0005
15.23,-0.0005
15.24,-0.000375
15.24,-0.0005
15.24,-0.0005
15.25,-0.0005
15.25,-0.0005
15.26,-0.0005
15.26,-0.0005
15.26,-0.0005
15.27,-0.000625
15.27,-0.000625
15.28,-0.00125
15.28,-0.00125
15.28,-0.001
15.29,-0.001
15.29,-0.001
15.30,-0.0011250000000000001
15.30,-0.0011250000000000001
15.30,-0.0011250000000000001
15.31,-0.002125
15.31,-0.002125
15.32,-0.00075
15.32,-0.00075
15.32,-0.000875
15.33,-0.001
15.33,-0.001
15.34,-0.002875
15.34,-0.002875
15.34,-0.0053750000000000004
15.35,-0.006875
15.35,-0.006875
15.36,-0.00725
15.36,-0.00725
15.36,-0.007125
15.37,-0.007625
15.37,-0.007625
15.38,-0.008
15.38,-0.008
15.38,-0.0075
15.39,-0.00675
15.39,-0.00675
15.40,-0.008
15.40,-0.008
15.40,-0.008875000000000001
15.41,-0.009000000000000001
15.41,-0.009000000000000001
15.42,-0.009125
15.42,-0.009125
15.42,-0.00875
15.43,-0.00875
15.43,-0.008625
15.44,-0.008125
15.44,-0.008125
15.44,-0.006875
15.45,-0.006875
15.45,-0.005125
15.46,-0.006125
15.46,-0.006125
15.46,-0.006125
15.47,-0.006125
15.47,-0.00625
15.48,-0.006
15.48,-0.006
15.48,-0.006125
15.49,-0.006125
15.49,-0.0063750000000000005
15.50,-0.0063750000000000005
15.50,-0.005
15.50,-0.0045000000000000005
15.51,-0.0045000000000000005
15.51,-0.005
15.52,-0.005
15.52,-0.0055
15.52,-0.005625
15.53,-0.005625
15.53,-0.0053750000000000004
15.54,-0.0053750000000000004
15.54,-0.0053750000000000004
15.54,-0.00525
15.55,-0.00525
15.55,-0.005125
15.56,-0.005125
15.56,-0.005125
15.56,-0.00475
15.57,-0.00475
15.57,-0.00425
15.58,-0.00425
15.58,-0.00375
15.58,-0.00375
15.59,-0.003875
15.59,-0.004
15.60,-0.004
15.60,-0.004125
15.60,-0.004125
15.61,-0.00425
15.61,-0.004
15.62,-0.004
15.62,-0.000875
15.62,-0.000875
15.63,-0.00075
15.63,-0.000625
15.64,-0.000625
15.64,-0.00075
15.64,-0.00075
15.65,-0.000625
15.65,-0.0005
15.66,-0.0005
15.66,-0.0005
15.66,-0.0005
15.67,-0.000625
15.67,-0.000625
15.68,-0.0005
15.68,-0.0005
15.68,-0.0005
15.69,-0.0005
15.69,-0.0005
15.70,-0.000625
15.70,-0.0005
15.70,-0.0005
15.71,-0.0005
15.71,-0.0005
15.72,-0.0005
15.72,-0.0005
15.72,-0.0005
15.73,-0.0005
15.73,-0.0005
15.74,-0.0005
15.74,-0.0005
15.74,-0.0005
15.75,-0.0005
15.75,-0.0005
15.76,-0.0005
15.76,-0.0005
15.76,-0.0005
15.77,-0.0005
15.77,-0.0005
15.78,-0.0005
15.78,-0.0005
15.78,-0.0005
15.79,-0.0005
15.79,-0.0005
15.80,-0.000625
15.80,-0.0005
15.80,-0.0005
15.81,-0.000625
15.81,-0.000625
15.82,-0.0005
15.82,-0.0005
15.82,-0.0005
15.83,-0.000375
15.83,-0.000375
15.84,-0.000625
15.84,-0.000375
15.84,-0.000375
15.85,-0.0005
15.85,-0.0005
15.86,-0.000625
15.86,-0.0005
15.86,-0.0005
15.87,-0.000375
15.87,-0.0005
15.88,-0.0005
15.88,-0.000375
15.88,-0.0005
15.89,-0.0005
15.89,-0.0005
15.90,-0.0005
15.90,-0.0005
15.90,-0.00025
15.91,-0.00025
15.91,-0.000625
15.92,-0.0005
15.92,-0.0005
15.92,-0.0005
15.93,-0.0005
15.93,-0.0005
15.94,-0.00025
15.94,-0.000625
15.94,-0.000625
15.95,-0.00025
15.95,-0.000625
15.96,-0.000625
15.96,-0.000375
15.96,-0.000375
15.97,-0.000375
15.97,0.0
15.98,0.0
15.98,0.001
15.98,0.0016250000000000001
15.99,0.0016250000000000001
15.99,-0.00025
16.00,0.02
16.00,0.02
16.00,-0.000375
16.01,-0.000375
16.01,-0.0005
16.02,-0.000125
16.02,-0.000125
16.02,-0.000375
16.03,0.0
16.03,0.0
16.04,0.0
16.04,0.000625
16.04,0.000625
16.05,0.001
16.05,0.001
16.06,0.001375
16.06,0.0016250000000000001
16.06,0.0016250000000000001
16.07,0.002
16.07,0.0025
16.08,0.0025
16.08,0.002625
16.08,0.0035
16.09,0.0035
16.09,0.004125
16.10,0.00525
16.10,0.00525
16.10,0.0053750000000000004
16.11,0.0053750000000000004
16.11,0.0063750000000000005
16.12,0.007625
16.12,0.007625
16.12,0.00725
16.13,0.007
16.13,0.007
16.14,0.007
16.14,0.007125
16.14,0.007125
16.15,0.006875
16.15,0.007
16.16,0.007
16.16,0.00675
16.16,0.00675
16.17,0.010625
16.17,0.007625
16.18,0.007625
16.18,0.008
16.18,0.0085
16.19,0.0085
16.19,0.009000000000000001
16.20,0.00925
16.20,0.00925
16.20,0.0095
16.21,0.0095
16.21,0.010125
16.22,0.00925
16.22,0.00925
16.22,0.008875000000000001
16.23,0.008625
16.23,0.008625
16.24,0.009000000000000001
16.24,0.00925
16.24,0.00925
16.25,0.0063750000000000005
16.25,-0.0005
16.26,-0.0005
16.26,-0.000375
16.26,-0.000375
16.27,-0.0005
16.27,-0.000375
16.28,-0.000375
16.28,-0.000375
16.28,-0.0005
16.29,-0.0005
16.29,-0.000375
16.30,-0.000375
16.30,-0.000625
16.30,-0.00025
16.31,-0.00025
16.31,-0.0005
16.32,-0.00025
16.32,-0.00025
16.32,-0.000625
16.33,-0.000375
16.33,-0.000375
16.34,-0.000625
16.34,-0.000625
16.34,-0.0005
16.35,-0.0005
16.35,-0.0005
16.36,-0.0005
16.36,-0.000375
16.36,-0.000625
16.37,-0.000625
16.37,-0.000375
16.38,-0.0005
16.38,-0.0005
16.38,-0.000375
16.39,-0.000375
16.39,-0.0005
16.40,-0.000375
16.40,-0.000625
16.40,-0.000625
16.41,-0.000375
16.41,-0.0005
16.42,-0.0005
16.42,-0.0005
16.42,-0.0005
16.43,-0.0005
16.43,-0.000625
16.44,-0.000625
16.44,-0.000375
16.44,-0.000375
16.45,-0.00075
16.45,-0.000375
16.46,-0.000375
16.46,-0.00075
16.46,-0.00075
16.47,-0.0005
16.47,-0.000625
16.48,-0.000625
16.48,-0.000375
16.48,-0.000375
16.49,-0.00025
16.49,-0.0005
16.50,-0.0005
16.50,-0.0005
16.50,-0.0005
16.51,-0.0005
16.51,-0.0005
16.52,-0.0005
16.52,-0.0005
16.52,-0.0005
16.53,-0.000625
16.53,-0.0005
16.54,-0.0005
16.54,-0.0005
16.54,-0.0005
16.55,-0.000625
16.55,-0.000625
16.56,-0.0005
16.56,-0.0005
16.56,-0.0005
16.57,-0.0005
16.57,-0.000625
16.58,-0.000625
16.58,-0.0005
16.58,-0.0005
16.59,-0.000625
16.59,-0.0011250000000000001
16.60,-0.0011250000000000001
16.60,-0.000875
16.60,-0.000875
16.61,-0.00125
16.61,-0.00125
16.62,-0.0011250000000000001
16.62,-0.001
16.62,-0.001
16.63,-0.0022500000000000003
16.63,-0.0022500000000000003
16.64,-0.00075
16.64,-0.000875
16.64,-0.000875
16.65,-0.00125
16.65,-0.00125
16.66,-0.003
16.66,-0.005625
16.66,-0.005625
16.67,-0.007
16.67,-0.007
16.68,-0.007125
16.68,-0.00725
16.68,-0.00725
16.69,-0.007625
16.69,-0.007625
16.70,-0.007875
16.70,-0.0073750000000000005
16.70,-0.0073750000000000005
16.71,-0.00675
16.71,-0.00675
16.72,-0.008
16.72,-0.008875000000000001
16.72,-0.008875000000000001
16.73,-0.009000000000000001
16.73,-0.009000000000000001
